Vin, Vout, TC, Iin, Iout
+4.00266690E+01, +4.92463620E+00, +8.50490000E+01, +7.68378900E-02, +5.00866260E-01
+4.00277130E+01, +4.92487130E+00, +8.50930000E+01, +7.68535900E-02, +5.00866260E-01
+4.00261470E+01, +4.92502800E+00, +8.51970000E+01, +7.68457400E-02, +5.00863650E-01
+4.00268000E+01, +4.92485820E+00, +8.52720000E+01, +7.68457400E-02, +5.00867570E-01
+4.00257550E+01, +4.92510630E+00, +8.53100000E+01, +7.68483600E-02, +5.00879350E-01
+4.00270610E+01, +4.92518460E+00, +8.52720000E+01, +7.68509800E-02, +5.00866260E-01
+4.00274520E+01, +4.92500180E+00, +8.51810000E+01, +7.68457400E-02, +5.00867570E-01
+4.00265390E+01, +4.92506710E+00, +8.51910000E+01, +7.68562100E-02, +5.00861030E-01
+4.00266690E+01, +4.92497570E+00, +8.52380000E+01, +7.68483600E-02, +5.00862340E-01
+4.00257550E+01, +4.92505410E+00, +8.51400000E+01, +7.68444300E-02, +5.00858410E-01
+4.00258860E+01, +4.92479290E+00, +8.51310000E+01, +7.68562100E-02, +5.00866260E-01
+4.00251030E+01, +4.92476680E+00, +8.51150000E+01, +7.68509800E-02, +5.00863650E-01
+4.00258860E+01, +4.92481900E+00, +8.51680000E+01, +7.68418100E-02, +5.00871500E-01
+4.00264080E+01, +4.92497570E+00, +8.52250000E+01, +7.68496700E-02, +5.00867570E-01
+4.00260160E+01, +4.92511940E+00, +8.52470000E+01, +7.68522800E-02, +5.00870190E-01
+4.00270610E+01, +4.92498880E+00, +8.51940000E+01, +7.68470500E-02, +5.00855790E-01
+4.00249720E+01, +4.92494960E+00, +8.52410000E+01, +7.68392000E-02, +5.00867570E-01
+4.00264080E+01, +4.92496270E+00, +8.51680000E+01, +7.68483600E-02, +5.00859720E-01
+4.00269300E+01, +4.92498880E+00, +8.52340000E+01, +7.68496700E-02, +5.00888520E-01
+4.00268000E+01, +4.92497570E+00, +8.51750000E+01, +7.68588300E-02, +5.00868880E-01
+4.00271910E+01, +4.92491040E+00, +8.51920000E+01, +7.68431200E-02, +5.00864960E-01
+4.00239280E+01, +4.92483210E+00, +8.51510000E+01, +7.68562100E-02, +5.00858410E-01
+4.00258860E+01, +4.92493650E+00, +8.52420000E+01, +7.68535900E-02, +5.00864960E-01
+4.00262770E+01, +4.92501490E+00, +8.52390000E+01, +7.68483600E-02, +5.00858410E-01
+4.00274520E+01, +4.92505410E+00, +8.52930000E+01, +7.68509800E-02, +5.00870190E-01
+4.00252330E+01, +4.92474070E+00, +8.52610000E+01, +7.68522800E-02, +5.00878040E-01
+4.00275830E+01, +4.92474070E+00, +8.50850000E+01, +7.68470500E-02, +5.00861030E-01
+4.00254940E+01, +4.92468840E+00, +8.51250000E+01, +7.68522800E-02, +5.00875430E-01
+4.00264080E+01, +4.92470150E+00, +8.49940000E+01, +7.68614500E-02, +5.00874120E-01
+4.00274520E+01, +4.92496270E+00, +8.49530000E+01, +7.68431200E-02, +5.00867570E-01
+4.00262770E+01, +4.92481900E+00, +8.50780000E+01, +7.68588300E-02, +5.00871500E-01
+4.00269300E+01, +4.92463620E+00, +8.51450000E+01, +7.68562100E-02, +5.00868880E-01
+4.00252330E+01, +4.92511940E+00, +8.52110000E+01, +7.68549000E-02, +5.00872810E-01
+4.00266690E+01, +4.92476680E+00, +8.51510000E+01, +7.68444300E-02, +5.00891130E-01
+4.00277130E+01, +4.92463620E+00, +8.49940000E+01, +7.68588300E-02, +5.00902910E-01
+4.00257550E+01, +4.92467540E+00, +8.49840000E+01, +7.68535900E-02, +5.00904220E-01
+4.00282350E+01, +4.92476680E+00, +8.50530000E+01, +7.68627600E-02, +5.00902910E-01
+4.00252330E+01, +4.92484510E+00, +8.50000000E+01, +7.68575200E-02, +5.00908150E-01
+4.00262770E+01, +4.92479290E+00, +8.49810000E+01, +7.68601400E-02, +5.00910770E-01
+4.00270610E+01, +4.92479290E+00, +8.50030000E+01, +7.68535900E-02, +5.00885900E-01
+4.00258860E+01, +4.92479290E+00, +8.51190000E+01, +7.68549000E-02, +5.00881970E-01
+4.00271910E+01, +4.92472760E+00, +8.50560000E+01, +7.68496700E-02, +5.00892440E-01
+4.00258860E+01, +4.92464930E+00, +8.49870000E+01, +7.68666800E-02, +5.00874120E-01
+4.00261470E+01, +4.92481900E+00, +8.50220000E+01, +7.68575200E-02, +5.00870190E-01
+4.00252330E+01, +4.92457090E+00, +8.50410000E+01, +7.68483600E-02, +5.00863650E-01
+4.00262770E+01, +4.92487130E+00, +8.49750000E+01, +7.68470500E-02, +5.00857100E-01
+4.00270610E+01, +4.92453170E+00, +8.50060000E+01, +7.68444300E-02, +5.00853170E-01
+4.00258860E+01, +4.92467540E+00, +8.50090000E+01, +7.68378900E-02, +5.00834850E-01
+4.00268000E+01, +4.92481900E+00, +8.50820000E+01, +7.68457400E-02, +5.00838780E-01
+4.00254940E+01, +4.92457090E+00, +8.51540000E+01, +7.68470500E-02, +5.00854480E-01
+4.00265390E+01, +4.92492350E+00, +8.52140000E+01, +7.68549000E-02, +5.00849250E-01
+4.00275830E+01, +4.92471460E+00, +8.52890000E+01, +7.68378900E-02, +5.00846630E-01
+4.00256250E+01, +4.92484510E+00, +8.53430000E+01, +7.68575200E-02, +5.00867570E-01
+4.00265390E+01, +4.92494960E+00, +8.53330000E+01, +7.68470500E-02, +5.00868880E-01
+4.00261470E+01, +4.92480600E+00, +8.53650000E+01, +7.68457400E-02, +5.00866260E-01
+4.00278440E+01, +4.92492350E+00, +8.52520000E+01, +7.68522800E-02, +5.00868880E-01
+4.00275830E+01, +4.92476680E+00, +8.52990000E+01, +7.68549000E-02, +5.00879350E-01
+4.00271910E+01, +4.92480600E+00, +8.54110000E+01, +7.68535900E-02, +5.00891130E-01
+4.00271910E+01, +4.92496270E+00, +8.54580000E+01, +7.68522800E-02, +5.00900300E-01
+4.00254940E+01, +4.92485820E+00, +8.54920000E+01, +7.68627600E-02, +5.00878040E-01
+4.00278440E+01, +4.92488430E+00, +8.55090000E+01, +7.68588300E-02, +5.00901610E-01
+4.00264080E+01, +4.92481900E+00, +8.54110000E+01, +7.68549000E-02, +5.00895060E-01
+4.00269300E+01, +4.92496270E+00, +8.53620000E+01, +7.68614500E-02, +5.00900300E-01
+4.00270610E+01, +4.92472760E+00, +8.53060000E+01, +7.68549000E-02, +5.00898990E-01
+4.00270610E+01, +4.92496270E+00, +8.53620000E+01, +7.68601400E-02, +5.00896370E-01
+4.00264080E+01, +4.92498880E+00, +8.54790000E+01, +7.68653700E-02, +5.00906840E-01
+4.00279740E+01, +4.92505410E+00, +8.54790000E+01, +7.68535900E-02, +5.00906840E-01
+4.00288880E+01, +4.92514550E+00, +8.54480000E+01, +7.68509800E-02, +5.00892440E-01
+4.00260160E+01, +4.92491040E+00, +8.55390000E+01, +7.68535900E-02, +5.00913390E-01
+4.00264080E+01, +4.92497570E+00, +8.55300000E+01, +7.68666800E-02, +5.00917310E-01
+4.00265390E+01, +4.92511940E+00, +8.55550000E+01, +7.68522800E-02, +5.00898990E-01
+4.00278440E+01, +4.92501490E+00, +8.56210000E+01, +7.68653700E-02, +5.00914690E-01
+4.00254940E+01, +4.92484510E+00, +8.55800000E+01, +7.68719200E-02, +5.00909460E-01
+4.00273220E+01, +4.92477980E+00, +8.54980000E+01, +7.68562100E-02, +5.00904220E-01
+4.00270610E+01, +4.92502800E+00, +8.54790000E+01, +7.68601400E-02, +5.00898990E-01
+4.00266690E+01, +4.92489740E+00, +8.54890000E+01, +7.68666800E-02, +5.00912080E-01
+4.00274520E+01, +4.92479290E+00, +8.55450000E+01, +7.68601400E-02, +5.00908150E-01
+4.00269300E+01, +4.92487130E+00, +8.55260000E+01, +7.68679900E-02, +5.00900300E-01
+4.00275830E+01, +4.92492350E+00, +8.56490000E+01, +7.68549000E-02, +5.00896370E-01
+4.00262770E+01, +4.92500180E+00, +8.56900000E+01, +7.68666800E-02, +5.00914690E-01
+4.00270610E+01, +4.92487130E+00, +8.56150000E+01, +7.68627600E-02, +5.00905530E-01
+4.00282350E+01, +4.92526300E+00, +8.56300000E+01, +7.68496700E-02, +5.00909460E-01
+4.00258860E+01, +4.92488430E+00, +8.56150000E+01, +7.68575200E-02, +5.00902910E-01
+4.00269300E+01, +4.92485820E+00, +8.56150000E+01, +7.68601400E-02, +5.00902910E-01
+4.00274520E+01, +4.92493650E+00, +8.56900000E+01, +7.68509800E-02, +5.00905530E-01
+4.00287570E+01, +4.92489740E+00, +8.57940000E+01, +7.68549000E-02, +5.00905530E-01
+4.00271910E+01, +4.92496270E+00, +8.55640000E+01, +7.68601400E-02, +5.00917310E-01
+4.00268000E+01, +4.92502800E+00, +8.57310000E+01, +7.68601400E-02, +5.00926470E-01
+4.00269300E+01, +4.92496270E+00, +8.57280000E+01, +7.68549000E-02, +5.00922550E-01
+4.00275830E+01, +4.92500180E+00, +8.56050000E+01, +7.68601400E-02, +5.00913390E-01
+4.00277130E+01, +4.92488430E+00, +8.56300000E+01, +7.68627600E-02, +5.00931710E-01
+4.00269300E+01, +4.92476680E+00, +8.55890000E+01, +7.68653700E-02, +5.00908150E-01
+4.00283660E+01, +4.92483210E+00, +8.56110000E+01, +7.68679900E-02, +5.00922550E-01
+4.00277130E+01, +4.92501490E+00, +8.55130000E+01, +7.68535900E-02, +5.00905530E-01
+4.00275830E+01, +4.92513240E+00, +8.55600000E+01, +7.68601400E-02, +5.00918620E-01
+4.00275830E+01, +4.92505410E+00, +8.56240000E+01, +7.68719200E-02, +5.00922550E-01
+4.00282350E+01, +4.92515850E+00, +8.55650000E+01, +7.68522800E-02, +5.00914690E-01
+4.00265390E+01, +4.92508020E+00, +8.56080000E+01, +7.68614500E-02, +5.00921240E-01
+4.00282350E+01, +4.92506710E+00, +8.55950000E+01, +7.68653700E-02, +5.00921240E-01
+4.00271910E+01, +4.92519770E+00, +8.56790000E+01, +7.68640600E-02, +5.00917310E-01
+4.00278440E+01, +4.92523690E+00, +8.56350000E+01, +7.68653700E-02, +5.00929090E-01
+4.00291490E+01, +4.92511940E+00, +8.56940000E+01, +7.68732300E-02, +5.00925170E-01
+4.00271910E+01, +4.92489740E+00, +8.55120000E+01, +7.68745400E-02, +5.00935640E-01
+4.00288880E+01, +4.92500180E+00, +8.55810000E+01, +7.68627600E-02, +5.00935640E-01
+4.00268000E+01, +4.92502800E+00, +8.55590000E+01, +7.68693000E-02, +5.00921240E-01
+4.00283660E+01, +4.92480600E+00, +8.54580000E+01, +7.68588300E-02, +5.00930400E-01
+4.00262770E+01, +4.92494960E+00, +8.54650000E+01, +7.68535900E-02, +5.00919930E-01
+4.00286270E+01, +4.92487130E+00, +8.54400000E+01, +7.68575200E-02, +5.00914690E-01
+4.00284960E+01, +4.92506710E+00, +8.53230000E+01, +7.68562100E-02, +5.00912080E-01
+4.00274520E+01, +4.92470150E+00, +8.51160000E+01, +7.68588300E-02, +5.00910770E-01
+4.00277130E+01, +4.92472760E+00, +8.51160000E+01, +7.68549000E-02, +5.00925170E-01
+4.00277130E+01, +4.92464930E+00, +8.50340000E+01, +7.68575200E-02, +5.00913390E-01
+4.00275830E+01, +4.92475370E+00, +8.51410000E+01, +7.68549000E-02, +5.00913390E-01
+4.00270610E+01, +4.92483210E+00, +8.52630000E+01, +7.68614500E-02, +5.00927780E-01
+4.00277130E+01, +4.92509320E+00, +8.52820000E+01, +7.68601400E-02, +5.00923860E-01
+4.00284960E+01, +4.92497570E+00, +8.52440000E+01, +7.68601400E-02, +5.00919930E-01
+4.00274520E+01, +4.92494960E+00, +8.53550000E+01, +7.68575200E-02, +5.00909460E-01
+4.00279740E+01, +4.92475370E+00, +8.53480000E+01, +7.68588300E-02, +5.00914690E-01
+4.00273220E+01, +4.92489740E+00, +8.54210000E+01, +7.68679900E-02, +5.00908150E-01
+4.00274520E+01, +4.92487130E+00, +8.54240000E+01, +7.68640600E-02, +5.00919930E-01
+4.00271910E+01, +4.92502800E+00, +8.53580000E+01, +7.68666800E-02, +5.00926470E-01
+4.00277130E+01, +4.92467540E+00, +8.53670000E+01, +7.68549000E-02, +5.00927780E-01
+4.00284960E+01, +4.92485820E+00, +8.54770000E+01, +7.68535900E-02, +5.00923860E-01
+4.00275830E+01, +4.92470150E+00, +8.54580000E+01, +7.68457400E-02, +5.00916000E-01
+4.00288880E+01, +4.92477980E+00, +8.54140000E+01, +7.68470500E-02, +5.00918620E-01
+4.00278440E+01, +4.92480600E+00, +8.53940000E+01, +7.68601400E-02, +5.00921240E-01
+4.00283660E+01, +4.92484510E+00, +8.54090000E+01, +7.68640600E-02, +5.00939560E-01
+4.00295410E+01, +4.92498880E+00, +8.54750000E+01, +7.68640600E-02, +5.00922550E-01
+4.00273220E+01, +4.92480600E+00, +8.54430000E+01, +7.68614500E-02, +5.00934330E-01
+4.00283660E+01, +4.92504100E+00, +8.54270000E+01, +7.68627600E-02, +5.00948730E-01
+4.00274520E+01, +4.92493650E+00, +8.54770000E+01, +7.68653700E-02, +5.00923860E-01
+4.00290180E+01, +4.92483210E+00, +8.55210000E+01, +7.68588300E-02, +5.00930400E-01
+4.00271910E+01, +4.92466230E+00, +8.55390000E+01, +7.68601400E-02, +5.00934330E-01
+4.00273220E+01, +4.92496270E+00, +8.55640000E+01, +7.68745400E-02, +5.00944800E-01
+4.00264080E+01, +4.92475370E+00, +8.54600000E+01, +7.68575200E-02, +5.00929090E-01
+4.00288880E+01, +4.92492350E+00, +8.54790000E+01, +7.68614500E-02, +5.00939560E-01
+4.00299320E+01, +4.92489740E+00, +8.54220000E+01, +7.68535900E-02, +5.00934330E-01
+4.00273220E+01, +4.92488430E+00, +8.54570000E+01, +7.68562100E-02, +5.00938260E-01
+4.00288880E+01, +4.92485820E+00, +8.54160000E+01, +7.68679900E-02, +5.00917310E-01
+4.00275830E+01, +4.92494960E+00, +8.55350000E+01, +7.68627600E-02, +5.00927780E-01
+4.00282350E+01, +4.92505410E+00, +8.55010000E+01, +7.68784600E-02, +5.00931710E-01
+4.00275830E+01, +4.92487130E+00, +8.54940000E+01, +7.68693000E-02, +5.00925170E-01
+4.00281050E+01, +4.92504100E+00, +8.55510000E+01, +7.68693000E-02, +5.00921240E-01
+4.00274520E+01, +4.92517160E+00, +8.56040000E+01, +7.68758500E-02, +5.00913390E-01
+4.00283660E+01, +4.92519770E+00, +8.57300000E+01, +7.68719200E-02, +5.00934330E-01
+4.00287570E+01, +4.92523690E+00, +8.56890000E+01, +7.68745400E-02, +5.00919930E-01
+4.00274520E+01, +4.92526300E+00, +8.56300000E+01, +7.68693000E-02, +5.00930400E-01
+4.00282350E+01, +4.92502800E+00, +8.55890000E+01, +7.68588300E-02, +5.00926470E-01
+4.00273220E+01, +4.92509320E+00, +8.55510000E+01, +7.68588300E-02, +5.00922550E-01
+4.00279740E+01, +4.92487130E+00, +8.55450000E+01, +7.68693000E-02, +5.00923860E-01
+4.00274520E+01, +4.92491040E+00, +8.55380000E+01, +7.68588300E-02, +5.00935640E-01
+4.00279740E+01, +4.92500180E+00, +8.55510000E+01, +7.68549000E-02, +5.00923860E-01
+4.00294100E+01, +4.92497570E+00, +8.55450000E+01, +7.68575200E-02, +5.00914690E-01
+4.00277130E+01, +4.92501490E+00, +8.55510000E+01, +7.68601400E-02, +5.00914690E-01
+4.00286270E+01, +4.92510630E+00, +8.55380000E+01, +7.68614500E-02, +5.00921240E-01
+4.00275830E+01, +4.92504100E+00, +8.55410000E+01, +7.68640600E-02, +5.00923860E-01
+4.00288880E+01, +4.92513240E+00, +8.55540000E+01, +7.68601400E-02, +5.00909460E-01
+4.00270610E+01, +4.92504100E+00, +8.55730000E+01, +7.68693000E-02, +5.00933020E-01
+4.00287570E+01, +4.92514550E+00, +8.55330000E+01, +7.68653700E-02, +5.00918620E-01
+4.00292790E+01, +4.92498880E+00, +8.54880000E+01, +7.68666800E-02, +5.00927780E-01
+4.00275830E+01, +4.92501490E+00, +8.54820000E+01, +7.68679900E-02, +5.00931710E-01
+4.00288880E+01, +4.92518460E+00, +8.55530000E+01, +7.68719200E-02, +5.00927780E-01
